file,page,intersection,control_mode,start_time,end_time,phase_1_weekday,phase_1_sunday,phase_2_weekday,phase_2_sunday,phase_3_weekday,phase_3_sunday,phase_4_weekday,phase_4_sunday,phase_5_weekday,phase_5_sunday,phase_6_weekday,phase_6_sunday,phase_7_weekday,phase_7_sunday
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-HUDSON_CIRCLE_JN_N_R_SQUARE_JN.pdf,1,"HUDSONCIRCLEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,20:00,23:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-HUDSON_CIRCLE_JN_N_R_SQUARE_JN.pdf,1,"HUDSONCIRCLEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,09:00,12:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-HUDSON_CIRCLE_JN_N_R_SQUARE_JN.pdf,1,"HUDSONCIRCLEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,20:00,23:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-POLICE_CORNER_JN_POORNIMA_THEATRE_JN.pdf,1,"POLICECORNERJUNCTION,ULSOORGATEPOLICESTATION",SYNC,07:00,08:00,93.0,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-POLICE_CORNER_JN_POORNIMA_THEATRE_JN.pdf,1,"POLICECORNERJUNCTION,ULSOORGATEPOLICESTATION",SYNC,07:00,09:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-POLICE_CORNER_JN_POORNIMA_THEATRE_JN.pdf,1,"POLICECORNERJUNCTION,ULSOORGATEPOLICESTATION",SYNC,09:00,12:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-POLICE_CORNER_JN_POORNIMA_THEATRE_JN.pdf,1,"POLICECORNERJUNCTION,ULSOORGATEPOLICESTATION",SYNC,16:00,20:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-POLICE_CORNER_JN_POORNIMA_THEATRE_JN.pdf,1,"POLICECORNERJUNCTION,ULSOORGATEPOLICESTATION",SYNC,20:00,23:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-POLICE_CORNER_JN_POORNIMA_THEATRE_JN.pdf,1,"POLICECORNERJUNCTION,ULSOORGATEPOLICESTATION",SYNC,08:00,12:00,70.0,,30.0,,20.0,,8.0,,128.0,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-POLICE_CORNER_JN_POORNIMA_THEATRE_JN.pdf,1,"POLICECORNERJUNCTION,ULSOORGATEPOLICESTATION",SYNC,12:00,16:00,50.0,,20.0,,15.0,,7.0,,92.0,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-POLICE_CORNER_JN_POORNIMA_THEATRE_JN.pdf,1,"POLICECORNERJUNCTION,ULSOORGATEPOLICESTATION",SYNC,16:00,21:00,70.0,,30.0,,20.0,,8.0,,128.0,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-POLICE_CORNER_JN_POORNIMA_THEATRE_JN.pdf,1,"POLICECORNERJUNCTION,ULSOORGATEPOLICESTATION",SYNC,21:00,23:00,50.0,,20.0,,13.0,,6.0,,89.0,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-SHIVAJI_TALKIES_JN_TOWN_HALL_JN.pdf,1,"SHIVAJITALKIESJUNCTION,ULSOORGATEPOLICESTATION",SYNC,16:00,20:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-SHIVAJI_TALKIES_JN_TOWN_HALL_JN.pdf,1,"SHIVAJITALKIESJUNCTION,ULSOORGATEPOLICESTATION",SYNC,20:00,23:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-SHIVAJI_TALKIES_JN_TOWN_HALL_JN.pdf,1,"SHIVAJITALKIESJUNCTION,ULSOORGATEPOLICESTATION",SYNC,16:00,20:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-SHIVAJI_TALKIES_JN_TOWN_HALL_JN.pdf,1,"SHIVAJITALKIESJUNCTION,ULSOORGATEPOLICESTATION",SYNC,20:00,23:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-ULSOOR_GATE_JN_ANAND_RAO_JN.pdf,1,"ULSOORGATEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,07:00,09:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-ULSOOR_GATE_JN_ANAND_RAO_JN.pdf,1,"ULSOORGATEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,09:00,12:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-ULSOOR_GATE_JN_ANAND_RAO_JN.pdf,1,"ULSOORGATEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,16:00,20:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-ULSOOR_GATE_JN_ANAND_RAO_JN.pdf,1,"ULSOORGATEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,20:00,23:00,,,,,,,,,,,,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-ULSOOR_GATE_JN_ANAND_RAO_JN.pdf,1,"ULSOORGATEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,07:00,08:00,15.0,,15.0,,30.0,,15.0,,15.0,,90.0,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-ULSOOR_GATE_JN_ANAND_RAO_JN.pdf,1,"ULSOORGATEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,08:00,12:00,30.0,,40.0,,50.0,,30.0,,15.0,,165.0,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-ULSOOR_GATE_JN_ANAND_RAO_JN.pdf,1,"ULSOORGATEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,12:00,16:00,30.0,,35.0,,45.0,,25.0,,15.0,,150.0,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-ULSOOR_GATE_JN_ANAND_RAO_JN.pdf,1,"ULSOORGATEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,16:00,22:00,40.0,,30.0,,55.0,,30.0,,15.0,,170.0,,,
Bengaluru-BPT-Ulsoor-Gate-TPS-Signal-Timing-data-ULSOOR_GATE_JN_ANAND_RAO_JN.pdf,1,"ULSOORGATEJUNCTION,ULSOORGATEPOLICESTATION",SYNC,22:00,23:00,25.0,,20.0,,30.0,,20.0,,15.0,,110.0,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ADIGAS_JN_ANJENEYA_TEMPLE_JN.pdf,1,"ADIGASJUNCTION(ULSOORRD.-DICKENSONRD.), ULSOORPOLICESTATION",SYNC,07:00,08:30,25.0,,60.0,,120.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ADIGAS_JN_ANJENEYA_TEMPLE_JN.pdf,1,"ADIGASJUNCTION(ULSOORRD.-DICKENSONRD.), ULSOORPOLICESTATION",SYNC,08:30,12:00,40.0,,80.0,,8.0,,160.0,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ADIGAS_JN_ANJENEYA_TEMPLE_JN.pdf,1,"ADIGASJUNCTION(ULSOORRD.-DICKENSONRD.), ULSOORPOLICESTATION",SYNC,07:00,08:00,80.0,,30.0,,115.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ADIGAS_JN_ANJENEYA_TEMPLE_JN.pdf,1,"ADIGASJUNCTION(ULSOORRD.-DICKENSONRD.), ULSOORPOLICESTATION",SYNC,08:00,12:00,90.0,,40.0,,135.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ADIGAS_JN_ANJENEYA_TEMPLE_JN.pdf,1,"ADIGASJUNCTION(ULSOORRD.-DICKENSONRD.), ULSOORPOLICESTATION",SYNC,16:00,20:00,90.0,,40.0,,135.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ADIGAS_JN_ANJENEYA_TEMPLE_JN.pdf,1,"ADIGASJUNCTION(ULSOORRD.-DICKENSONRD.), ULSOORPOLICESTATION",SYNC,20:00,23:00,60.0,,25.0,,90.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ASC_JN_BEGUM_MAHAL_JN.pdf,1,"ASCJUNCTION,ULSOORPOLICESTATION",VAC,07:00,08:00,40.0,,50.0,,90.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ASC_JN_BEGUM_MAHAL_JN.pdf,1,"ASCJUNCTION,ULSOORPOLICESTATION",VAC,08:00,11:00,80.0,,90.0,,170.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ASC_JN_BEGUM_MAHAL_JN.pdf,1,"ASCJUNCTION,ULSOORPOLICESTATION",VAC,16:00,20:00,80.0,,100.0,,180.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ASC_JN_BEGUM_MAHAL_JN.pdf,1,"ASCJUNCTION,ULSOORPOLICESTATION",VAC,20:00,23:00,50.0,,60.0,,110.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ASC_JN_BEGUM_MAHAL_JN.pdf,1,"ASCJUNCTION,ULSOORPOLICESTATION",VAC,07:00,08:00,90.0,,80.0,,10.0,,180.0,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ASC_JN_BEGUM_MAHAL_JN.pdf,1,"ASCJUNCTION,ULSOORPOLICESTATION",VAC,08:00,16:00,100.0,,90.0,,15.0,,205.0,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ASC_JN_BEGUM_MAHAL_JN.pdf,1,"ASCJUNCTION,ULSOORPOLICESTATION",VAC,20:00,23:00,80.0,,80.0,,15.0,,175.0,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ASC_JN_BEGUM_MAHAL_JN.pdf,1,"ASCJUNCTION,ULSOORPOLICESTATION",VAC,07:00,09:00,60.0,,50.0,,10.0,,120.0,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-ASC_JN_BEGUM_MAHAL_JN.pdf,1,"ASCJUNCTION,ULSOORPOLICESTATION",VAC,20:00,23:00,60.0,,50.0,,10.0,,120.0,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,07:00,08:00,60.0,,40.0,,30.0,,5.0,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,08:00,11:00,100.0,,40.0,,30.0,,8.0,,178.0,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,11:00,17:00,60.0,,40.0,,30.0,,7.0,,137.0,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,17:00,21:00,100.0,,40.0,,30.0,,8.0,,178.0,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,21:00,23:00,50.0,,30.0,,30.0,,0.0,,110.0,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,07:00,08:00,60.0,,25.0,,25.0,,10.0,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,08:00,11:00,90.0,,25.0,,30.0,,10.0,,155.0,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,11:00,16:00,70.0,,25.0,,30.0,,10.0,,135.0,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,16:00,20:30,90.0,,25.0,,30.0,,10.0,,155.0,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-CB_ROAD_AIRPORT_JN_DOMLUR_WATER_TANK_JN.pdf,1,"CBROADAIRPORTJUNCTION,ULSOORPOLICESTATION",FIXED,20:30,23:00,60.0,,25.0,,25.0,,7.0,,117.0,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-HOSMAT_JN_KENSINGTON_JN.pdf,1,"KENSINGTONJUNCTION,ULSOORPOLICESTATION",VAC,07:00,08:30,70.0,,25.0,,103.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-HOSMAT_JN_KENSINGTON_JN.pdf,1,"KENSINGTONJUNCTION,ULSOORPOLICESTATION",VAC,08:30,11:30,80.0,,30.0,,118.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-HOSMAT_JN_KENSINGTON_JN.pdf,1,"KENSINGTONJUNCTION,ULSOORPOLICESTATION",VAC,16:00,21:30,80.0,,30.0,,118.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-HOSMAT_JN_KENSINGTON_JN.pdf,1,"KENSINGTONJUNCTION,ULSOORPOLICESTATION",VAC,21:30,23:00,70.0,,25.0,,100.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-HOSMAT_JN_KENSINGTON_JN.pdf,1,"KENSINGTONJUNCTION,ULSOORPOLICESTATION",VAC,07:00,08:00,40.0,,30.0,,78.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-HOSMAT_JN_KENSINGTON_JN.pdf,1,"KENSINGTONJUNCTION,ULSOORPOLICESTATION",VAC,08:00,12:00,60.0,,50.0,,118.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-RAMAIAH_CIRCLE_ULSOOR_POLICE_STATION_JN_TAMARI_KANNAN_JN.pdf,1,"RAMAIAHCIRCLE-ULSOORPOLICESTATIONJUNCTION,ULSOORPOLICESTATION",SYNC,07:00,08:00,75.0,,60.0,,143.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-RAMAIAH_CIRCLE_ULSOOR_POLICE_STATION_JN_TAMARI_KANNAN_JN.pdf,1,"RAMAIAHCIRCLE-ULSOORPOLICESTATIONJUNCTION,ULSOORPOLICESTATION",SYNC,08:00,12:00,80.0,,70.0,,160.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-RAMAIAH_CIRCLE_ULSOOR_POLICE_STATION_JN_TAMARI_KANNAN_JN.pdf,1,"RAMAIAHCIRCLE-ULSOORPOLICESTATIONJUNCTION,ULSOORPOLICESTATION",SYNC,07:00,08:00,30.0,,50.0,,88.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-TPS-Signal-Timing-data-RAMAIAH_CIRCLE_ULSOOR_POLICE_STATION_JN_TAMARI_KANNAN_JN.pdf,1,"RAMAIAHCIRCLE-ULSOORPOLICESTATIONJUNCTION,ULSOORPOLICESTATION",SYNC,08:00,12:00,55.0,,80.0,,143.0,,,,,,,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,00:00,07:00,20.0,,15.0,,10.0,,5.0,,,,,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,07:00,11:30,70.0,,45.0,,25.0,,50.0,,15.0,,205.0,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,11:30,16:30,55.0,,35.0,,20.0,,35.0,,15.0,,160.0,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,16:30,20:30,70.0,,45.0,,25.0,,55.0,,15.0,,210.0,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,20:30,22:30,55.0,,35.0,,15.0,,30.0,,10.0,,145.0,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,22:30,23:59,20.0,,15.0,,10.0,,15.0,,5.0,,65.0,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,07:00,08:30,35.0,,50.0,,15.0,,8.0,,120.0,,,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,08:30,12:00,50.0,,65.0,,25.0,,8.0,,160.0,,,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,12:00,15:30,35.0,,50.0,,15.0,,8.0,,120.0,,,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,15:30,21:00,50.0,,65.0,,25.0,,8.0,,160.0,,,,,
Bengaluru-BPT-Ulsoor-Upparapeth-TPS-Signal-Timing-data-TRINITY_CIRCLE_JN_WEBBS_CIRCLE_JN.pdf,1,"TRINITYCIRCLEJUNCTION,ULSOORPOLICESTATION",SYNC,21:00,23:00,35.0,,50.0,,15.0,,8.0,,120.0,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-ELITE_JN_K_G_JUNCTION_JN.pdf,1,"ELITEJUNCTION,UPPARPETHPOLICESTATION",SYNC,07:00,09:00,60.0,,30.0,,100.0,,,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-ELITE_JN_K_G_JUNCTION_JN.pdf,1,"ELITEJUNCTION,UPPARPETHPOLICESTATION",SYNC,09:00,16:00,75.0,,30.0,,10.0,,115.0,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-ELITE_JN_K_G_JUNCTION_JN.pdf,1,"ELITEJUNCTION,UPPARPETHPOLICESTATION",SYNC,16:00,23:00,80.0,,30.0,,10.0,,120.0,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-ELITE_JN_K_G_JUNCTION_JN.pdf,1,"ELITEJUNCTION,UPPARPETHPOLICESTATION",SYNC,07:00,09:00,60.0,,30.0,,100.0,,,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-ELITE_JN_K_G_JUNCTION_JN.pdf,1,"ELITEJUNCTION,UPPARPETHPOLICESTATION",SYNC,09:00,16:00,75.0,,30.0,,10.0,,115.0,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-ELITE_JN_K_G_JUNCTION_JN.pdf,1,"ELITEJUNCTION,UPPARPETHPOLICESTATION",SYNC,16:00,23:00,80.0,,30.0,,10.0,,120.0,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SAGAR_THEATRE_JN_SBM_JN.pdf,1,"SAGARTHEATREJUNCTION,UPPARPETHPOLICESTATION",SYNC,07:00,09:00,60.0,,15.0,,30.0,,105.0,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SAGAR_THEATRE_JN_SBM_JN.pdf,1,"SAGARTHEATREJUNCTION,UPPARPETHPOLICESTATION",SYNC,09:00,22:00,100.0,,15.0,,35.0,,150.0,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SAGAR_THEATRE_JN_SBM_JN.pdf,1,"SAGARTHEATREJUNCTION,UPPARPETHPOLICESTATION",SYNC,22:00,23:00,60.0,,15.0,,30.0,,105.0,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SAGAR_THEATRE_JN_SBM_JN.pdf,1,"SAGARTHEATREJUNCTION,UPPARPETHPOLICESTATION",SYNC,07:00,08:00,65.0,,15.0,,15.0,,115.0,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SAGAR_THEATRE_JN_SBM_JN.pdf,1,"SAGARTHEATREJUNCTION,UPPARPETHPOLICESTATION",SYNC,08:00,11:00,80.0,,20.0,,30.0,,20.0,,150.0,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SAGAR_THEATRE_JN_SBM_JN.pdf,1,"SAGARTHEATREJUNCTION,UPPARPETHPOLICESTATION",SYNC,11:00,16:00,70.0,,15.0,,25.0,,20.0,,130.0,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SAGAR_THEATRE_JN_SBM_JN.pdf,1,"SAGARTHEATREJUNCTION,UPPARPETHPOLICESTATION",SYNC,16:00,21:00,80.0,,20.0,,30.0,,20.0,,150.0,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SAGAR_THEATRE_JN_SBM_JN.pdf,1,"SAGARTHEATREJUNCTION,UPPARPETHPOLICESTATION",SYNC,21:00,23:00,65.0,,15.0,,20.0,,15.0,,115.0,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SUBBANNA_JN_UPPARPETH_JN.pdf,1,"SUBBANNAJUNCTION,UPPARPETHPOLICESTATION",VAC,07:00,09:00,25.0,,35.0,,25.0,,10.0,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SUBBANNA_JN_UPPARPETH_JN.pdf,1,"SUBBANNAJUNCTION,UPPARPETHPOLICESTATION",VAC,09:00,16:00,35.0,,40.0,,30.0,,10.0,,115.0,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SUBBANNA_JN_UPPARPETH_JN.pdf,1,"SUBBANNAJUNCTION,UPPARPETHPOLICESTATION",VAC,16:00,22:00,45.0,,40.0,,30.0,,10.0,,125.0,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SUBBANNA_JN_UPPARPETH_JN.pdf,1,"SUBBANNAJUNCTION,UPPARPETHPOLICESTATION",VAC,22:00,23:00,25.0,,35.0,,25.0,,7.0,,92.0,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SUBBANNA_JN_UPPARPETH_JN.pdf,1,"SUBBANNAJUNCTION,UPPARPETHPOLICESTATION",VAC,07:00,08:00,30.0,,20.0,,50.0,,,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SUBBANNA_JN_UPPARPETH_JN.pdf,1,"SUBBANNAJUNCTION,UPPARPETHPOLICESTATION",VAC,08:00,09:00,50.0,,20.0,,70.0,,,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SUBBANNA_JN_UPPARPETH_JN.pdf,1,"SUBBANNAJUNCTION,UPPARPETHPOLICESTATION",VAC,10:00,22:00,80.0,,30.0,,110.0,,,,,,,,,
Bengaluru-BPT-Upparapeth-Gate-TPS-Signal-Timing-data-SUBBANNA_JN_UPPARPETH_JN.pdf,1,"SUBBANNAJUNCTION,UPPARPETHPOLICESTATION",VAC,22:00,23:00,50.0,,20.0,,70.0,,,,,,,,,
Bengaluru-BPT-Vijayanagar-Gate-TPS-Signal-Timing-data-KHB_JN_MARENAHALLI_JN.pdf,1,"KHBJUNCTION,VIJAYANAGARPOLICESTATION",VAC,07:00,08:00,30.0,,30.0,,30.0,,15.0,,,,,,,
Bengaluru-BPT-Vijayanagar-Gate-TPS-Signal-Timing-data-KHB_JN_MARENAHALLI_JN.pdf,1,"KHBJUNCTION,VIJAYANAGARPOLICESTATION",VAC,08:00,11:00,45.0,,45.0,,45.0,,15.0,,150.0,,,,,
Bengaluru-BPT-Vijayanagar-Gate-TPS-Signal-Timing-data-KHB_JN_MARENAHALLI_JN.pdf,1,"KHBJUNCTION,VIJAYANAGARPOLICESTATION",VAC,11:00,16:00,30.0,,30.0,,25.0,,15.0,,100.0,,,,,
Bengaluru-BPT-Vijayanagar-Gate-TPS-Signal-Timing-data-KHB_JN_MARENAHALLI_JN.pdf,1,"KHBJUNCTION,VIJAYANAGARPOLICESTATION",VAC,16:00,21:00,45.0,,45.0,,45.0,,15.0,,150.0,,,,,
Bengaluru-BPT-Vijayanagar-Gate-TPS-Signal-Timing-data-KHB_JN_MARENAHALLI_JN.pdf,1,"KHBJUNCTION,VIJAYANAGARPOLICESTATION",VAC,21:00,23:00,20.0,,20.0,,20.0,,10.0,,70.0,,,,,
Bengaluru-BPT-Vijayanagar-Gate-TPS-Signal-Timing-data-KHB_JN_MARENAHALLI_JN.pdf,1,"KHBJUNCTION,VIJAYANAGARPOLICESTATION",VAC,07:00,08:00,20.0,,20.0,,10.0,,,,,,,,,
Bengaluru-BPT-Vijayanagar-Gate-TPS-Signal-Timing-data-KHB_JN_MARENAHALLI_JN.pdf,1,"KHBJUNCTION,VIJAYANAGARPOLICESTATION",VAC,08:00,12:00,20.0,,75.0,,30.0,,30.0,,10.0,,165.0,,,
